data,num_file,L0,L2,NNZ,RL_iters,RL_rewards,MF_iters,MF_rewards
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_784.csv,543,0.004552857507814783,0.0,2,81,21,257,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_784.csv,543,0.04552857507814783,0.0,1,1,1,1,1
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_244.csv,544,4.542196740369063e-05,0.0,6,350,19,410,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_244.csv,544,0.0004542196740369062,0.0,1,183,19,128,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_244.csv,544,0.004542196740369062,0.0,1,121,16,120,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_244.csv,544,0.04542196740369062,0.0,1,69,12,103,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_159.csv,545,4.585271294531302e-05,0.0,6,291,20,320,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_159.csv,545,0.00045852712945313026,0.0,1,217,21,220,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_159.csv,545,0.004585271294531302,0.0,1,138,25,185,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_159.csv,545,0.045852712945313026,0.0,1,20,10,182,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_481.csv,546,4.583231873536463e-05,0.0,5,95,17,267,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_481.csv,546,0.00045832318735364633,0.0,1,126,18,170,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_481.csv,546,0.004583231873536463,0.0,1,96,17,127,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_481.csv,546,0.045832318735364634,0.0,1,10,6,75,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_937.csv,547,4.555155768679853e-05,0.0,3,218,20,436,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_937.csv,547,0.0004555155768679852,0.0,1,222,20,181,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_937.csv,547,0.004555155768679852,0.0,1,135,20,258,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_937.csv,547,0.04555155768679853,0.0,1,9,6,179,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_485.csv,548,4.561363855447651e-05,0.0,4,398,19,307,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_485.csv,548,0.0004561363855447651,0.0,1,171,16,180,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_485.csv,548,0.004561363855447651,0.0,1,141,15,133,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_485.csv,548,0.04561363855447651,0.0,1,7,5,121,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_732.csv,549,4.583104992739379e-05,0.0,7,175,21,619,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_732.csv,549,0.0004583104992739379,0.0,2,153,26,174,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_732.csv,549,0.00458310499273938,0.0,1,142,20,258,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_732.csv,549,0.04583104992739379,0.0,2,37,12,237,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_360.csv,550,4.61417741230448e-05,0.0,3,151,23,345,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_360.csv,550,0.00046141774123044794,0.0,1,144,25,207,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_360.csv,550,0.004614177412304479,0.0,1,81,15,205,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_360.csv,550,0.04614177412304479,0.0,1,2,2,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_299.csv,551,4.511309543769511e-05,0.0,6,1000,13,178,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_299.csv,551,0.00045113095437695106,0.0,1,186,14,105,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_299.csv,551,0.004511309543769511,0.0,1,142,15,126,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_299.csv,551,0.04511309543769511,0.0,1,12,5,4,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_342.csv,552,4.538659128133418e-05,0.0,5,140,16,292,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_342.csv,552,0.00045386591281334175,0.0,1,229,23,108,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_342.csv,552,0.0045386591281334175,0.0,1,153,22,71,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_342.csv,552,0.04538659128133418,0.0,2,24,9,89,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_755.csv,553,4.599522496216053e-05,0.0,3,126,22,221,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_755.csv,553,0.00045995224962160525,0.0,3,140,13,121,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_755.csv,553,0.004599522496216053,0.0,2,54,14,82,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_755.csv,553,0.045995224962160526,0.0,1,7,5,54,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_778.csv,554,4.544057316463414e-05,0.0,5,96,16,302,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_778.csv,554,0.0004544057316463414,0.0,2,134,18,116,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_778.csv,554,0.004544057316463414,0.0,1,91,15,140,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_778.csv,554,0.045440573164634145,0.0,1,28,15,103,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_129.csv,555,4.5953600564417674e-05,0.0,6,222,20,367,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_129.csv,555,0.00045953600564417667,0.0,1,183,20,209,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_129.csv,555,0.004595360056441767,0.0,2,143,21,195,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_129.csv,555,0.04595360056441767,0.0,1,4,3,180,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_631.csv,556,4.5500642369338075e-05,0.0,5,149,16,203,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_631.csv,556,0.00045500642369338077,0.0,1,129,24,138,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_631.csv,556,0.004550064236933807,0.0,1,76,20,98,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_631.csv,556,0.045500642369338075,0.0,2,6,3,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_582.csv,557,4.561888334816107e-05,0.0,5,189,18,216,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_582.csv,557,0.0004561888334816107,0.0,1,178,20,123,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_582.csv,557,0.004561888334816107,0.0,1,140,20,126,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_582.csv,557,0.045618883348161075,0.0,1,66,8,7,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_779.csv,558,4.568499505599936e-05,0.0,4,181,24,259,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_779.csv,558,0.0004568499505599936,0.0,2,183,18,209,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_779.csv,558,0.004568499505599936,0.0,1,140,20,74,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_779.csv,558,0.045684995055999364,0.0,1,7,5,131,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_375.csv,559,4.590185258911391e-05,0.0,3,245,26,386,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_375.csv,559,0.0004590185258911391,0.0,1,149,19,287,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_375.csv,559,0.0045901852589113916,0.0,1,125,20,336,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_375.csv,559,0.04590185258911392,0.0,1,8,4,147,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_496.csv,560,4.543485713041386e-05,0.0,8,406,17,442,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_496.csv,560,0.0004543485713041385,0.0,1,137,22,147,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_496.csv,560,0.004543485713041385,0.0,1,144,25,129,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_496.csv,560,0.045434857130413855,0.0,1,17,11,10,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_776.csv,561,4.561957859733873e-05,0.0,6,188,14,337,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_776.csv,561,0.00045619578597338735,0.0,1,142,18,213,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_776.csv,561,0.004561957859733874,0.0,1,123,17,187,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_776.csv,561,0.045619578597338735,0.0,1,12,8,205,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_428.csv,562,4.566817089424566e-05,0.0,7,126,18,239,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_428.csv,562,0.00045668170894245657,0.0,2,134,18,129,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_428.csv,562,0.004566817089424566,0.0,1,86,22,60,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_428.csv,562,0.04566817089424566,0.0,1,6,4,54,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_930.csv,563,4.5717621995519505e-05,0.0,4,70,18,308,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_930.csv,563,0.00045717621995519506,0.0,1,120,25,158,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_930.csv,563,0.0045717621995519505,0.0,1,100,17,151,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_930.csv,563,0.04571762199551951,0.0,1,18,9,117,8
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,564,4.54706134955397e-05,0.0,9,153,14,325,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,564,0.000454706134955397,0.0,1,160,23,130,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,564,0.00454706134955397,0.0,1,137,23,120,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_61.csv,564,0.0454706134955397,0.0,2,30,12,34,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_887.csv,565,4.54112303996263e-05,0.0,7,151,25,436,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_887.csv,565,0.00045411230399626296,0.0,1,216,27,163,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_887.csv,565,0.00454112303996263,0.0,1,132,17,127,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_887.csv,565,0.0454112303996263,0.0,1,56,17,88,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_666.csv,566,4.561919889105186e-05,0.0,5,138,19,196,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_666.csv,566,0.00045619198891051863,0.0,1,138,23,150,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_666.csv,566,0.004561919889105186,0.0,1,140,19,132,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_666.csv,566,0.045619198891051864,0.0,1,6,5,8,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_694.csv,567,4.5498163601200306e-05,0.0,5,129,17,397,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_694.csv,567,0.000454981636012003,0.0,1,163,18,165,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_694.csv,567,0.00454981636012003,0.0,1,97,21,185,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_694.csv,567,0.045498163601200306,0.0,1,6,4,8,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_528.csv,568,4.5576837328289006e-05,0.0,7,82,18,647,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_528.csv,568,0.00045576837328289006,0.0,1,208,30,188,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_528.csv,568,0.004557683732828901,0.0,1,119,19,196,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_528.csv,568,0.04557683732828901,0.0,1,26,8,140,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_993.csv,569,4.5521719404667775e-05,0.0,6,111,14,351,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_993.csv,569,0.0004552171940466777,0.0,1,111,18,196,26
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_993.csv,569,0.004552171940466777,0.0,1,121,26,170,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_993.csv,569,0.045521719404667774,0.0,1,7,5,117,5
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_70.csv,570,4.5286303820528665e-05,0.0,3,238,16,255,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_70.csv,570,0.0004528630382052866,0.0,1,115,18,117,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_70.csv,570,0.004528630382052866,0.0,2,77,18,68,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_70.csv,570,0.045286303820528666,0.0,2,3,3,3,3
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_623.csv,571,4.545758729011735e-05,0.0,9,298,35,775,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_623.csv,571,0.0004545758729011735,0.0,1,144,21,191,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_623.csv,571,0.004545758729011735,0.0,1,150,18,186,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_623.csv,571,0.045457587290117354,0.0,1,36,10,144,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_532.csv,572,4.587853251620573e-05,0.0,7,457,28,284,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_532.csv,572,0.0004587853251620573,0.0,1,200,17,178,30
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_532.csv,572,0.004587853251620573,0.0,1,150,19,137,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_532.csv,572,0.04587853251620573,0.0,1,4,3,85,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,573,4.588524207230101e-05,0.0,7,60,13,458,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,573,0.0004588524207230101,0.0,2,157,26,155,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,573,0.004588524207230101,0.0,1,141,21,107,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_38.csv,573,0.04588524207230101,0.0,1,41,13,51,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_178.csv,574,4.574825065396416e-05,0.0,6,120,16,267,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_178.csv,574,0.00045748250653964155,0.0,1,159,20,158,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_178.csv,574,0.004574825065396416,0.0,1,176,23,101,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_178.csv,574,0.04574825065396416,0.0,1,18,8,105,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_150.csv,575,4.549104589777411e-05,0.0,5,102,19,253,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_150.csv,575,0.00045491045897774106,0.0,1,155,22,102,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_150.csv,575,0.004549104589777411,0.0,1,110,22,153,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_150.csv,575,0.04549104589777411,0.0,1,22,10,71,10
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_815.csv,576,4.5524643291097955e-05,0.0,7,133,12,415,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_815.csv,576,0.00045524643291097955,0.0,2,224,24,174,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_815.csv,576,0.004552464329109796,0.0,1,162,20,128,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_815.csv,576,0.045524643291097955,0.0,1,19,8,83,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_231.csv,577,4.547934209692168e-05,0.0,5,96,17,242,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_231.csv,577,0.00045479342096921684,0.0,1,145,22,100,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_231.csv,577,0.004547934209692168,0.0,2,87,18,88,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_231.csv,577,0.045479342096921685,0.0,1,13,8,29,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_967.csv,578,4.564668567045625e-05,0.0,8,126,20,362,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_967.csv,578,0.0004564668567045624,0.0,1,173,19,156,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_967.csv,578,0.004564668567045625,0.0,1,142,18,120,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_967.csv,578,0.045646685670456245,0.0,1,29,12,68,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_103.csv,579,4.5761687941156614e-05,0.0,4,147,19,438,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_103.csv,579,0.0004576168794115662,0.0,1,117,13,301,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_103.csv,579,0.0045761687941156615,0.0,1,138,20,263,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_103.csv,579,0.04576168794115662,0.0,1,6,4,239,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_608.csv,580,4.566226239859413e-05,0.0,4,161,15,476,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_608.csv,580,0.00045662262398594127,0.0,1,113,19,215,25
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_608.csv,580,0.004566226239859413,0.0,1,125,20,218,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_608.csv,580,0.04566226239859413,0.0,1,8,5,227,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,581,4.558966521402117e-05,0.0,5,43,15,288,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,581,0.0004558966521402117,0.0,2,95,21,117,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,581,0.004558966521402117,0.0,1,86,15,81,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_947.csv,581,0.04558966521402117,0.0,2,25,7,20,4
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_918.csv,582,4.555236338273439e-05,0.0,7,190,18,362,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_918.csv,582,0.0004555236338273439,0.0,1,138,19,198,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_918.csv,582,0.0045552363382734395,0.0,2,76,14,139,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_918.csv,582,0.04555236338273439,0.0,1,16,9,92,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_964.csv,583,4.542317070368268e-05,0.0,6,349,13,387,12
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_964.csv,583,0.00045423170703682675,0.0,1,131,17,181,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_964.csv,583,0.004542317070368267,0.0,1,126,19,182,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_964.csv,583,0.04542317070368268,0.0,1,20,12,104,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_520.csv,584,4.575142491431544e-05,0.0,7,157,19,402,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_520.csv,584,0.00045751424914315436,0.0,1,196,24,207,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_520.csv,584,0.004575142491431544,0.0,1,111,21,120,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_520.csv,584,0.04575142491431544,0.0,1,33,12,69,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_834.csv,585,4.574608372119399e-05,0.0,5,181,17,379,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_834.csv,585,0.00045746083721193994,0.0,1,146,20,221,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_834.csv,585,0.0045746083721193995,0.0,1,136,26,193,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_834.csv,585,0.04574608372119399,0.0,1,18,5,9,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_400.csv,586,4.531618011663774e-05,0.0,5,129,22,215,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_400.csv,586,0.0004531618011663774,0.0,1,104,21,116,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_400.csv,586,0.004531618011663774,0.0,1,116,13,109,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_400.csv,586,0.04531618011663774,0.0,1,10,6,58,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_672.csv,587,4.6129019192735534e-05,0.0,5,312,20,225,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_672.csv,587,0.00046129019192735535,0.0,1,175,20,114,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_672.csv,587,0.004612901919273553,0.0,1,131,20,103,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_672.csv,587,0.046129019192735536,0.0,1,20,8,60,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_459.csv,588,4.591188558583159e-05,0.0,5,99,21,343,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_459.csv,588,0.00045911885585831586,0.0,1,123,21,251,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_459.csv,588,0.004591188558583158,0.0,1,108,21,228,19
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_459.csv,588,0.04591188558583159,0.0,1,12,7,16,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_866.csv,589,4.544752195146438e-05,0.0,6,96,15,175,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_866.csv,589,0.00045447521951464374,0.0,1,144,21,133,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_866.csv,589,0.004544752195146438,0.0,1,141,20,134,24
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_866.csv,589,0.04544752195146438,0.0,1,16,9,46,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_330.csv,590,4.5565917260135165e-05,0.0,6,108,18,247,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_330.csv,590,0.00045565917260135164,0.0,1,149,21,113,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_330.csv,590,0.004556591726013516,0.0,1,126,24,85,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_330.csv,590,0.04556591726013517,0.0,1,39,18,77,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_427.csv,591,4.551280857972607e-05,0.0,7,119,22,353,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_427.csv,591,0.0004551280857972607,0.0,1,128,17,160,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_427.csv,591,0.004551280857972607,0.0,1,86,20,140,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_427.csv,591,0.04551280857972607,0.0,1,15,9,82,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_109.csv,592,4.5503765536942595e-05,0.0,5,64,12,343,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_109.csv,592,0.0004550376553694259,0.0,1,149,25,106,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_109.csv,592,0.004550376553694259,0.0,1,87,18,103,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_109.csv,592,0.045503765536942596,0.0,1,17,12,44,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_811.csv,593,4.594847007090706e-05,0.0,4,141,26,407,22
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_811.csv,593,0.0004594847007090706,0.0,1,124,18,219,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_811.csv,593,0.0045948470070907065,0.0,1,69,17,206,16
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_811.csv,593,0.04594847007090706,0.0,2,9,8,163,7
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_343.csv,594,4.564063775993532e-05,0.0,8,584,12,344,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_343.csv,594,0.0004564063775993532,0.0,1,224,19,157,27
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_343.csv,594,0.004564063775993532,0.0,1,139,21,99,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_343.csv,594,0.04564063775993532,0.0,1,43,13,127,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_876.csv,595,4.608997460623123e-05,0.0,4,85,16,182,21
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_876.csv,595,0.00046089974606231226,0.0,1,130,21,358,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_876.csv,595,0.004608997460623123,0.0,1,98,21,168,18
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_876.csv,595,0.04608997460623123,0.0,2,2,2,147,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_801.csv,596,4.523353129308635e-05,0.0,4,198,19,344,28
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_801.csv,596,0.00045233531293086346,0.0,2,137,16,203,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_801.csv,596,0.004523353129308634,0.0,1,42,9,211,13
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_801.csv,596,0.04523353129308635,0.0,1,13,7,120,9
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_68.csv,597,4.5381627474127505e-05,0.0,5,628,27,238,20
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_68.csv,597,0.00045381627474127504,0.0,1,183,17,134,17
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_68.csv,597,0.00453816274741275,0.0,1,110,21,106,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_68.csv,597,0.0453816274741275,0.0,1,18,5,71,6
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_169.csv,598,4.577882873310313e-05,0.0,3,275,20,302,23
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_169.csv,598,0.00045778828733103135,0.0,1,173,20,228,14
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_169.csv,598,0.004577882873310313,0.0,1,120,21,204,11
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_169.csv,598,0.045778828733103134,0.0,1,2,2,2,2
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_774.csv,599,4.536974594786109e-05,0.0,7,159,32,360,15
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_774.csv,599,0.00045369745947861084,0.0,1,207,19,194,29
x_gen_syn_n3_p10_corr0.5_snr5.0_seed2022_774.csv,599,0.004536974594786108,0.0,1,144,21,208,19
